ANON_ID,Group,Post,Pre,AGE_GROUP,INCOME_CATEGORY,HOUSEHOLD_OCCUPANCY,CHILDREN_AT_HOME,HOUSEHOLD_SIZE,NUMBER_OF_BEDROOMS,OCCUPATION,EMPLOYMENT_STATUS,HIGHEST_QUALIFICATION,HOME_OWNERSHIP,HOME_TYPE,HOME_VALUE,SOCIAL_GRADE,TARIFF_GROUP,Delta,Delta_pct,Cluster
5b0b55886fbc531961809a14550f2813b5352e97b0c767f686cc1977107b1056,Intervention,0.37186201991465145,0.4739073265405143,18-24,"30,000-39,999",Couple Household,1,5+,3,Service Sector,Employed,A Level Equivalent,Private Renting,Terraced House,100-150k,Social grade D,Standard,-0.10204530662586286,-0.21532755648828109,2.0
5b6f7d706b2c6b80eea2ef6bf2383d3031395840d442cbd38a3e5d97d4b3917a,Intervention,0.18195203488372094,0.19746663577386467,55-64,"20,000-29,999",Single Adult Household,0,1,2,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C1,Deemed,-0.015514600890143726,-0.07856821396355167,0.0
5b831d1e3e8cc5d6c02d4b0ad0baf5b34ca527837ee725e9461613a6cd9070ba,Intervention,0.23195569620253165,0.31262,55-64,"75,000-99,999",Couple Household,0,3-4,5+,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,500k+,Social grade B,Standard,-0.08066430379746836,-0.258026689902976,7.0
5c1f86146e521a17d3bb7959c573d9d2ab4372721a5b61e21cf3833bcc9d8a79,Intervention,0.16639670014347202,0.15048357242017585,65-74,"40,000-49,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade C1,Standard,0.015913127723296172,0.10574661052612441,5.0
5d186cbd79f1bbd389dab03fdf2c7005a1ab7c1dab9278f127c11d08775bec5d,Intervention,0.27247795163584637,0.29053648269410665,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C2,Simply Online,-0.018058531058260274,-0.06215581220921341,5.0
5f837c9039d17d3b43e0374864c3654b17af985a328b3c0b8a10b40f1098c511,Intervention,0.16126139601139602,0.2155185873605948,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade B,Deemed,-0.05425719134919876,-0.25175179558141025,5.0
60538585ee88804e136426bcacfc4be65825569f5a04c22b6a7f11be44bd1134,Intervention,0.2993343023255814,0.342488306828812,45-54,"50,000-74,999",Couple Household,1,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Goelectric,-0.04315400450323059,-0.126001395209094,7.0
6066e7ae1d207b79d6a80d8caf8951bd0113126b92359e2c720d2a96e40d197c,Intervention,0.4133605974395448,0.46091132075471697,18-24,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,-0.04755072331517218,-0.10316675068277882,1.0
608aa1b5ede85823fe219d1b383d27383cd6a27f3137839d8e3df6be1a05daca,Intervention,0.08731443298969072,0.08757643758765778,35-44,"50,000-74,999",Couple Household,1,3-4,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,150-250k,Social grade C1,Deemed,-0.000262004597967061,-0.0029917247741986885,5.0
60e7220b3bd66f0d76ad99e255ff5a1c58fda3c08b4a18ee5e84fa77beeda75b,Intervention,0.36899569583931136,0.29740944498539434,65-74,"75,000-99,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,500k+,Social grade B,Standard,0.07158625085391701,0.24069931893868596,7.0
61acbe73b91cb241c595fe558e1e6c4e94dbd89619814a7742da0d4d33e1ea91,Intervention,0.03346142857142857,0.04529893567792689,35-44,"30,000-39,999",Couple Household,2+,3-4,2,Professional,Employed,GCSE Equivalent,Owner Occupied,Terraced House,0-100k,Social grade C1,Standard,-0.011837507106498314,-0.26131976235959237,5.0
61e577075387b7f621cc2edd013114975798b2fcdcda529f89cf4204848a100e,Intervention,0.17371814946619218,0.2087025641025641,65-74,"20,000-29,999",Single Adult Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,EDF Essentials,-0.03498441463637192,-0.16762810168052988,7.0
625962e62fa9b00092854e367e86c9af3225d8efdd218d4e2500d9e9eb716fc4,Intervention,0.205228734810579,0.24421168224299067,45-54,"30,000-39,999",Couple Household,2+,3-4,3,Service Sector,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade D,Fix Total Service,-0.03898294743241168,-0.15962769296852736,0.0
62c0559d63a555600f7f40c28f22e8c15d82dc54767f0ef65c542ccd71b7da4f,Intervention,0.3343189781021898,0.3709150023223409,55-64,"100,000+",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,-0.036596024220151124,-0.0986641791003849,4.0
635c42deeed0f02599456098ea86c1bf2e22ea65b55b60dd2f933c5459ec4d17,Intervention,0.24025225903614458,0.2238086330935252,55-64,"50,000-74,999",Couple Household,0,2,4,Director/Managerial,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Standard,0.01644362594261939,0.0734718125718945,4.0
6454fdf8965af2c70fcb78ce625f89a6896c068cc01bffffb71bd75821131e05,Intervention,0.15138540145985402,0.1654246765249538,75+,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade C1,Standard,-0.014039275065099777,-0.08486808232012469,5.0
64f79a2bd67e017fd76113a61f9bd16b54c73bb8b947e6490fd9a79f2d949f3c,Intervention,0.21144285714285713,0.21960536044362292,55-64,"50,000-74,999",Couple Household,1,3-4,4,Professional,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Deemed,-0.008162503300765789,-0.037168962015666586,4.0
650cbcd6ff46124fa2aec4691561bbbaf2ab6e1739e2a41b189e40b8d0cb28e5,Intervention,0.5661392649903288,0.4446068759342302,45-54,"40,000-49,999",Couple Household,1,3-4,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C1,Standard,0.12153238905609864,0.27334797465902594,2.0
65304a82ca9475ac5e5d6a77a842d4a44d43cd821b13650216cabfc84a71f362,Intervention,0.21102773826458035,0.18489643861293348,45-54,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,0.026131299651646872,0.14132938334388767,5.0
65786ea4f5e58a20339e5b31570dfb57e7940e29bb643bd69fa862fc8cddbd1f,Intervention,0.190732905982906,0.18755939422621865,25-34,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,Standard,0.0031735117566873416,0.01692003628919655,1.0
68cfd7200549fa7985b4a944ab49311b73570da6cdba017cd82c2abfc4f2d920,Intervention,0.2205832147937411,0.22859061338289963,65-74,"20,000-29,999",Couple Household,1,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,-0.008007398589158526,-0.03502942868325819,5.0
6aa1ef40b83d19012a22058080b2dd33e6d4f63bf086c82414df709035e2ff10,Intervention,0.311685,0.3125476966030712,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Standard,-0.0008626966030712002,-0.0027602078417068173,2.0
6c0cfc2295b676074c125bfd3982e35083e12a8cce4be2a4198a67fcb3125190,Intervention,0.23060739687055476,0.2585886984715146,65-74,"30,000-39,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,-0.02798130160095985,-0.10820775140736551,4.0
6c5975475eae27a8e38800e1ae0d2261caf6bb0dcc247cac37be42dc91809594,Intervention,0.14471284996410624,0.17653813757604117,65-74,"50,000-74,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,-0.03182528761193493,-0.18027429114701438,5.0
6c5c375c0ec923ba40e365c381b6a7319bde984bc18cfa4f647f2c9322a4deda,Intervention,0.28654264705882354,0.39010511496949785,55-64,"75,000-99,999",Couple Household,2+,3-4,4,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,-0.1035624679106743,-0.2654732376907486,7.0
6d0f4c092be20cebd84f2ef0328da4122506ef32cb5ea4b6619db8153b070af9,Intervention,0.1131394025604552,0.1227632805219012,65-74,"20,000-29,999",Single Adult Household,0,1,2,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Terraced House,150-250k,Social grade C1,Standard,-0.009623877961446009,-0.07839378290097983,5.0
6d2bc2645098d774cd89e46018db2bb221b33b6c4f30e8f4e03dff9ca21af688,Intervention,0.3489483636363636,0.31057216737188525,55-64,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade B,Deemed,0.03837619626447836,0.12356611537094353,2.0
6dc098893f76e1ea1424253a5e64d83719b3847ef9b40bcd5c443d2fb8318be0,Intervention,0.13868248175182482,0.1390681502086231,55-64,"20,000-29,999",Single Adult Household,0,1,2,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,100-150k,Social grade D,EDF Essentials,-0.00038566845679827155,-0.0027732335277323456,5.0
6dc78a7d4bff392ad36317dd7de285b2f0e3f8cda2ab2aae6751da4ec3b59d67,Intervention,0.11581650071123754,0.17647830144657023,45-54,"0-9,999",Single Adult Household,1,2,2,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Flat or Maisonette,0-100k,Social grade C1,Deemed,-0.060661800735332685,-0.3437351801218371,3.0
6e8864cccf99f3cb7792bb157ac383c5d8e6049d0c32eb4c2a3c63e8ca44c413,Intervention,0.2236092857142857,0.2676223776223776,55-64,"30,000-39,999",Couple Household,0,2,4,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,-0.04401309190809191,-0.16445968494531338,7.0
6ea1d96e845a0bc95e6647b85f2bb6253d94872e7a9dd4ead9953825e5133c1c,Intervention,0.224582995951417,0.20983317445185892,65-74,"20,000-29,999",Couple Household,0,2,3,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,0.014749821499558086,0.07029308658217946,0.0
6f0837c2bec422d91b60c99c0bb3ef28d47f8bef3012d311656713d120e5e261,Intervention,0.13718362989323843,0.13887523364485982,65-74,"40,000-49,999",Single Adult Household,0,1,2,Retired,Not Employed,University Degree or Higher,Owner Occupied,Flat or Maisonette,500k+,Social grade C1,Standard,-0.00169160375162139,-0.012180744595161308,5.0
70282a5eebbef2baafb830f22ba2f52a852444484f5f03b76cd9dd2a31bccec0,Intervention,0.10698719772403983,0.13014365152919372,55-64,"10,000-19,999",Single Adult Household,0,1,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,0-100k,Social grade D,Standard,-0.02315645380515388,-0.1779299530408477,5.0
7126fc8893bbb7bafe04b741c619990ad86bcf8d80f907209a6c525760f5a936,Intervention,0.18405071915215745,0.20353743068391866,65-74,"50,000-74,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,-0.01948671153176121,-0.09574018629537923,5.0
7165264fffb685c449d8d5deccd9c14eb2a5659bf8f734594315923f85763685,Intervention,0.3484064801178203,0.39173566433566437,55-64,"50,000-74,999",Couple Household,0,2,3,Office Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Standard,-0.04332918421784404,-0.11060821917076409,3.0
719726cf41765922ebd3ab491ae6fd5e15ce8891205fed86ebd2afbeeebee4f0,Intervention,0.17027809388335705,0.18643688409197562,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,EDF Essentials,-0.016158790208618573,-0.0866716384331273,7.0
71e9e82036be3f358f7c0b91d13942b85de99580cf0070ecd3fddb9da238a6ac,Intervention,0.4747764109985528,0.508186320754717,55-64,"100,000+",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,500k+,Social grade B,Standard,-0.03340990975616426,-0.06574342596736286,7.0
7465146a385b3544c326accbb45b2e31eebf28cf451a39119979e72603ea0196,Intervention,0.1939437545653762,0.223450046253469,65-74,"20,000-29,999",Single Adult Household,0,2,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,-0.029506291688092823,-0.1320487159560601,5.0
76659ae626df037c58d3ace06ae8d7e69e132a0612bb7efc410a6ab30985e9c9,Intervention,0.2001511627906977,0.22074449132676982,75+,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,-0.020593328536072125,-0.09329033948841631,0.0
76c74722026cbb0035c8533187ac2800dbe8e0224fd9f61fd258fc573d7200d5,Intervention,0.23445285714285713,0.2850548523206751,35-44,"30,000-39,999",Couple Household,1,3-4,3,Service Sector,Employed,University Degree or Higher,Private Renting,Terraced House,250-500k,Social grade C1,Easy Online,-0.05060199517781799,-0.1775166946496768,1.0
772d12d7a99c207fd9eda0acbbc13c31c532053bdeea4d88373814c2c44dfffb,Intervention,0.30053730272596846,0.33526805555555556,45-54,"40,000-49,999",Couple Household,1,2,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C1,Standard,-0.0347307528295871,-0.1035909990650214,1.0
7873f0305b831417edb9cb4f5affd043f44790f63a401a69a0352b5152ab75bb,Intervention,0.12613015647226172,0.13808235844642022,55-64,"20,000-29,999",Couple Household,0,2,3,Looking after home,Not Employed,GCSE Equivalent,Social Renting,Semi-Detached House,100-150k,Social grade D,Standard,-0.0119522019741585,-0.08655850109046541,5.0
78cdd89d1adbbb9602e2a302841933def3f35f85a2b8239e2de5127cda035cc4,Intervention,0.4069139402560455,0.3058193069306931,45-54,"50,000-74,999",Single Adult Household,0,1,1,Professional,Employed,University Degree or Higher,Owner Occupied,Flat or Maisonette,250-500k,Social grade C1,Standard,0.1010946333253524,0.3305698202640397,3.0
79019a70908a17855254961df96d05240d0c4d7de0cce16364929aeb7d051543,Intervention,0.12957591240875913,0.170666204345816,75+,"20,000-29,999",Single Adult Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Essentials Exclusive,-0.04109029193705688,-0.24076408152721793,5.0
7902594159953b55a111eb99164a644f348a6c11c9fc10aedd9ab7674fc76313,Intervention,0.5074397417503587,0.2013515037593985,18-24,"75,000-99,999",Single Adult Household,0,1,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,250-500k,Social grade B,EDF Essentials,0.3060882379909602,1.5201686219175945,5.0
7a17df51b8d9de5f9c74921d74a2b580e7dbdbcb009fb0e88ec45651bfc548da,Intervention,0.09149537366548041,0.117703738317757,45-54,"30,000-39,999",Couple Household,1,3-4,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C1,Standard,-0.02620836465227659,-0.22266382552373656,5.0
7af17cf59f72150e6e0f5ff33d4042989a620c844def9bf91a43955b6d7d1cc1,Intervention,0.0976137339055794,0.12721135209967696,75+,"10,000-19,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade C2,Standard,-0.029597618194097564,-0.23266491319820445,5.0
7bd6d00d62df8428c51c6b552c4a9bcf31a0f72dbcfa58e99e1904ee5bdcebaf,Intervention,0.2303921404682274,0.27936553646075246,55-64,"30,000-39,999",Couple Household,0,2,3,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C2,Deemed,-0.048973395992525065,-0.17530221019014364,0.0
7c04b36f0bf0f1f92dd31f2bfd280439732b96ff1a8793ccccfc286cadd6d29d,Intervention,0.343192994996426,0.3288818897637795,45-54,"100,000+",Couple Household,1,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,EDF Essentials,0.014311105232646504,0.043514421675591504,1.0
7c3540686a2915f2ba7c0d4802323d98804d68716f1fd0aae4e3418de12203ec,Intervention,0.2564888729361091,0.2956204005589194,55-64,"20,000-29,999",Single Adult Household,0,2,2,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,150-250k,Social grade D,EDF Essentials,-0.0391315276228103,-0.13237086327203962,4.0
7cf48ec50270156e3f181506a798ae8b04a7ed7730b822d9f2d7f183abd4cc93,Intervention,0.10833926031294451,0.11725857275254867,55-64,"40,000-49,999",Couple Household,0,2,4,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade C1,EDF Essentials,-0.008919312439604157,-0.07606533347823212,5.0
7dc6ac8882acdb53dd34349d220a014285e823980ab2add8af4e379378627612,Intervention,0.21098277099784638,0.22390778498609823,45-54,"50,000-74,999",Couple Household,0,2,3,Looking after home,Not Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Standard,-0.012925013988251854,-0.05772471908046578,7.0
7dcae9e9c8247d031dfe5ae23dfce5867ba271e09ee8fdb92cb954cc0793f8fa,Intervention,0.33797226173541967,0.3744595724907063,45-54,"75,000-99,999",Couple Household,1,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Standard,-0.03648731075528666,-0.09743991991603376,4.0
7f092a738cb40bcf480f81060e237750785df720b18d4a6c79d2a1aaa89adfce,Intervention,0.2249139402560455,0.22344345794392523,55-64,"75,000-99,999",Couple Household,0,2,4,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade B,Standard,0.0014704823121202693,0.006581004096746917,5.0
7f8e61810098c4c6ae38ba16b5f6419a9ff35e86341d11a5c010eed5fa82852c,Intervention,0.15373481057898497,0.17904786245353158,55-64,"20,000-29,999",Single Adult Household,0,1,2,Service Sector,Employed,GCSE Equivalent,Private Renting,Flat or Maisonette,150-250k,Social grade D,EDF Essentials,-0.025313051874546605,-0.14137589540403545,1.0
7fd26a47a07e0adaad004e507021aa7327f20b57c098884b45b6ce7606577d9f,Intervention,0.2514298932384342,0.3387839101964453,45-54,"40,000-49,999",Couple Household,1,2,3,Professional,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Easy Online,-0.08735401695801115,-0.25784582540345125,4.0
807e7647933afa3876cd7a70682b0ff94cee644e2adb9962b7d1f97e46f59fcd,Intervention,0.38949999999999996,0.3558391123439667,35-44,"40,000-49,999",Couple Household,2+,3-4,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C2,EDF Essentials,0.033660887656033256,0.09459580604926714,7.0
